"date_time","Dry Bulb Temperature [°C]","Relative Humidity [%]","Wind Speed [m/s]","Wind Direction [Deg]","Global Horizontal Radiation [W/m2]","Direct Normal Radiation [W/m2]","Diffuse Horizontal Radiation [W/m2]","in.county"
2018-07-29 02:00:00,22.2,73.3,2.1,30,0,0,0,"G4500730"
2018-07-29 03:00:00,22.2,71.02,1.5,50,0,0,0,"G4500730"
2018-07-29 04:00:00,21.7,70.47,2.1,340,0,0,0,"G4500730"
2018-07-29 05:00:00,21.7,68.25,2.6,20,0,0,0,"G4500730"
2018-07-29 06:00:00,21.7,70.47,1.5,70,0,0,0,"G4500730"
2018-07-29 07:00:00,21.7,70.47,2.1,10,30.5,7,30,"G4500730"
2018-07-29 08:00:00,23.3,68.57,2.1,30,166,158.5,114.5,"G4500730"
2018-07-29 09:00:00,24.4,64.18,2.6,30,337.5,304.5,180,"G4500730"
2018-07-29 10:00:00,26.7,55.99,3.6,70,605,656.5,164.5,"G4500730"
2018-07-29 11:00:00,27.8,56.26,2.6,70,582,278.5,356,"G4500730"
2018-07-29 12:00:00,28.3,56.74,3.1,60,808,617,243,"G4500730"
2018-07-29 13:00:00,29.4,54.92,0,53.33,951.5,848.5,140.5,"G4500730"
2018-07-29 14:00:00,30.6,53.21,1.5,26.67,925.5,794,171.5,"G4500730"
2018-07-29 15:00:00,31.7,48.15,1.5,6.67,827,693,210,"G4500730"
2018-07-29 16:00:00,31.1,49.82,3.1,60,747.5,766.5,146,"G4500730"
2018-07-29 17:00:00,31.1,49.82,2.1,80,577.5,688,138.5,"G4500730"
2018-07-29 18:00:00,29.4,59.16,2.6,140,382.5,566,121.5,"G4500730"
2018-07-29 19:00:00,28.9,60.89,1.5,110,184.5,364.5,86.5,"G4500730"
2018-07-29 20:00:00,26.7,74.08,1.5,160,32,83.5,24,"G4500730"
2018-07-29 21:00:00,25.6,73.89,2.6,150,0,0,0,"G4500730"
2018-07-29 22:00:00,24.4,81.86,0,166.67,0,0,0,"G4500730"
2018-07-29 23:00:00,23.3,87.46,0,53.33,0,0,0,"G4500730"
2018-07-30,23.3,87.46,0,116.67,0,0,0,"G4500730"
2018-07-30 01:00:00,22.8,90.14,0,0,0,0,0,"G4500730"
2018-07-30 02:00:00,22.2,93.49,1.5,130,0,0,0,"G4500730"
2018-07-30 03:00:00,22.2,96.99,0,33.33,0,0,0,"G4500730"
2018-07-30 04:00:00,22.8,93.52,2.1,150,0,0,0,"G4500730"
2018-07-30 05:00:00,22.8,93.52,0,0,0,0,0,"G4500730"
2018-07-30 06:00:00,22.2,96.99,0.5,120,0,0,0,"G4500730"
2018-07-30 07:00:00,22.2,93.49,1.5,100,49,88.5,36,"G4500730"
2018-07-30 08:00:00,22.8,90.14,1.5,93.33,114,124,81,"G4500730"
2018-07-30 09:00:00,23.15,87.46,0,46.67,111,5.5,108.5,"G4500730"
2018-07-30 10:00:00,24.7,81.93,1.05,0,274,53.5,237,"G4500730"
2018-07-30 11:00:00,25.93,73.98,1,0,653,485.5,254,"G4500730"
2018-07-30 12:00:00,26.7,74.08,1.5,0,757.5,473.5,330,"G4500730"
2018-07-30 13:00:00,27.6,66.94,2.93,130,822.5,472.5,372,"G4500730"
2018-07-30 14:00:00,28.3,65.02,1.5,70,780,383,416.5,"G4500730"
2018-07-30 15:00:00,28.9,60.89,2.1,210,729,393,379.5,"G4500730"
2018-07-30 16:00:00,29.4,59.16,2.1,246.67,655.5,465,291.5,"G4500730"
2018-07-30 17:00:00,29.4,59.16,2.1,213.33,493.5,392,244.5,"G4500730"
2018-07-30 18:00:00,28.9,62.8,0,196.67,336,392,157.5,"G4500730"
2018-07-30 19:00:00,27.8,66.94,0,120,148,209,92,"G4500730"
2018-07-30 20:00:00,26.7,71.4,0,93.33,27.5,61,22,"G4500730"
2018-07-30 21:00:00,26.1,76.75,1.5,160,0,0,0,"G4500730"
2018-07-30 22:00:00,25.6,81.51,0,163.33,0,0,0,"G4500730"
2018-07-30 23:00:00,25.6,81.51,0,73.33,0,0,0,"G4500730"
2018-07-31,25,84.47,0,50,0,0,0,"G4500730"
2018-07-31 01:00:00,24.2,87.55,0,76.67,0,0,0,"G4500730"
2018-07-31 02:00:00,24.15,90.22,0,0,0,0,0,"G4500730"
2018-07-31 03:00:00,23.9,90.22,0,0,0,0,0,"G4500730"
2018-07-31 04:00:00,22.8,96.42,0,0,0,0,0,"G4500730"
2018-07-31 05:00:00,22.8,96.42,1.5,160,0,0,0,"G4500730"
2018-07-31 06:00:00,21.97,100,0,50,0,0,0,"G4500730"
2018-07-31 07:00:00,23.3,97.02,0,0,36.5,30.5,32,"G4500730"
2018-07-31 08:00:00,23.6,93.54,1.3,133.33,152.5,127,109.5,"G4500730"
2018-07-31 09:00:00,24.78,81.93,1.64,245,422.5,592.5,125.5,"G4500730"
2018-07-31 10:00:00,26.03,76.75,0.75,220,611,693.5,145,"G4500730"
2018-07-31 11:00:00,27.4,71.6,2.1,193.33,542,338,268.5,"G4500730"
2018-07-31 12:00:00,24.3,97.02,2.74,234.29,184.5,29,158.5,"G4500730"
2018-07-31 13:00:00,23.64,90.3,0.82,260,249.5,13,237,"G4500730"
2018-07-31 14:00:00,24.5,90.81,1.58,200,538.5,108.5,435.5,"G4500730"
2018-07-31 15:00:00,25,84.47,2.6,150,465.5,99,378,"G4500730"
2018-07-31 16:00:00,24.4,87.55,1.8,170,359,79,297.5,"G4500730"
2018-07-31 17:00:00,23.9,90.22,2.1,163.33,153.5,4,151,"G4500730"
2018-07-31 18:00:00,23.92,90.22,1.9,140,165,20.5,155.5,"G4500730"
2018-07-31 19:00:00,23.1,90.66,2.05,303.33,34,0,34,"G4500730"
2018-07-31 20:00:00,21.5,100,1.4,80,4,1,4,"G4500730"
2018-07-31 21:00:00,21.1,96.97,0.5,260,0,0,0,"G4500730"
2018-07-31 22:00:00,20.6,96.36,1.5,240,0,0,0,"G4500730"
2018-07-31 23:00:00,20.6,100,0,0,0,0,0,"G4500730"
2018-07-01,25,87.61,1.5,130,0,0,0,"G4500850"
2018-07-01 01:00:00,24.7,89.73,0,0,0,0,0,"G4500850"
2018-07-01 02:00:00,23.5,94.7,0,0,0,0,0,"G4500850"
2018-07-01 03:00:00,23.9,94.33,1.7,13.33,0,0,0,"G4500850"
2018-07-01 04:00:00,23.55,96.03,0.52,5,0,0,0,"G4500850"
2018-07-01 05:00:00,23.6,96.67,0,0,0,0,0,"G4500850"
2018-07-01 06:00:00,23.93,95.11,0,0,10,48,8,"G4500850"
2018-07-01 07:00:00,25.25,92.53,0.75,10,126.5,385.5,52,"G4500850"
2018-07-01 08:00:00,26.55,85.72,0.75,25,314.5,612,79,"G4500850"
2018-07-01 09:00:00,28.5,74.83,2.1,50,481,654.5,111.5,"G4500850"
2018-07-01 10:00:00,28.15,75,1.5,10,606.5,608.5,157.5,"G4500850"
2018-07-01 11:00:00,28.5,71.65,2.15,45,734,608,205.5,"G4500850"
2018-07-01 12:00:00,29.7,67.1,1,56.67,923.5,842.5,128,"G4500850"
2018-07-01 13:00:00,32.1,60.88,3.1,60,950,815.5,151.5,"G4500850"
2018-07-01 14:00:00,32.5,55.69,2.6,70,785.5,544.5,259,"G4500850"
2018-07-01 15:00:00,31.2,59.94,3.6,140,575.5,246.5,352.5,"G4500850"
2018-07-01 16:00:00,32.5,56.71,3.6,150,602,527,196.5,"G4500850"
2018-07-01 17:00:00,32.8,51.83,3.6,150,573,731,111.5,"G4500850"
2018-07-01 18:00:00,31.5,61.86,4.1,140,383.5,643,91.5,"G4500850"
2018-07-01 19:00:00,29.7,70.66,2.6,130,189,471,65.5,"G4500850"
2018-07-01 20:00:00,28.65,72.45,3.1,65,26,60,19.5,"G4500850"
2018-07-01 21:00:00,27.7,77.93,2.1,180,0,0,0,"G4500850"
2018-07-01 22:00:00,26.6,82.63,0,0,0,0,0,"G4500850"
2018-07-01 23:00:00,26,84.07,1.5,210,0,0,0,"G4500850"
2018-07-02,25.2,86.57,0,0,0,0,0,"G4500850"
2018-07-02 01:00:00,24.4,90.81,0,0,0,0,0,"G4500850"
2018-07-02 02:00:00,24.4,90.81,0,0,0,0,0,"G4500850"
2018-07-02 03:00:00,24.5,90.81,0,0,0,0,0,"G4500850"
2018-07-02 04:00:00,24.1,91.9,0,0,0,0,0,"G4500850"
2018-07-02 05:00:00,24.2,90.79,0,0,0,0,0,"G4500850"
2018-07-02 06:00:00,24.1,91.9,0,0,7.5,17.5,7,"G4500850"
2018-07-02 07:00:00,25.5,88.72,0,0,114,292.5,56,"G4500850"
2018-07-02 08:00:00,27.35,78.88,2.35,250,316.5,625,77,"G4500850"
2018-07-02 09:00:00,28.3,69.97,1.5,280,505,701.5,108.5,"G4500850"
2018-07-02 10:00:00,30,64.99,1.5,90,607.5,490,250,"G4500850"
2018-07-02 11:00:00,31.4,57.84,3.1,50,719,449,333.5,"G4500850"
2018-07-02 12:00:00,31.8,57.93,3.1,60,712,298,432,"G4500850"
2018-07-02 13:00:00,32.6,55.71,3.1,70,790.5,357.5,440.5,"G4500850"
2018-07-02 14:00:00,32.9,52.81,2.1,70,659.5,198.5,469,"G4500850"
2018-07-02 15:00:00,33.2,47.95,2.6,140,685.5,314.5,404.5,"G4500850"
2018-07-02 16:00:00,33.3,41.85,0,0,633,428.5,298,"G4500850"
2018-07-02 17:00:00,33.8,47.82,2.6,50,459,347.5,241.5,"G4500850"
2018-07-02 18:00:00,32.8,53.76,2.6,80,376,578,113.5,"G4500850"
2018-07-02 19:00:00,30.6,59.8,2.1,70,183.5,398.5,78.5,"G4500850"
2018-07-02 20:00:00,28.8,68.8,0,0,33.5,106,23.5,"G4500850"
2018-07-02 21:00:00,27.3,76.93,0,0,0,0,0,"G4500850"
2018-07-02 22:00:00,26.8,76.86,0,0,0,0,0,"G4500850"
2018-07-02 23:00:00,25,94.2,0,0,0,0,0,"G4500850"
2018-07-03,26,81.06,0,0,0,0,0,"G4500850"
2018-07-03 01:00:00,24.7,87.05,0,0,0,0,0,"G4500850"
2018-07-03 02:00:00,24.6,89.73,0,0,0,0,0,"G4500850"
2018-07-03 03:00:00,24.3,93.03,0,0,0,0,0,"G4500850"
2018-07-03 04:00:00,24.7,87.05,0,0,0,0,0,"G4500850"
2018-07-03 05:00:00,24.4,88.63,0,0,0,0,0,"G4500850"
2018-07-03 06:00:00,23.7,93,1.5,50,9,35.5,7.5,"G4500850"
2018-07-03 07:00:00,25.9,86.64,0,0,120,327,57,"G4500850"
2018-07-03 08:00:00,28,72.96,2.6,350,282,473,104.5,"G4500850"
2018-07-03 09:00:00,29.9,64.96,1.5,340,459.5,545,144,"G4500850"
2018-07-03 10:00:00,31.6,60.77,2.1,40,667.5,710,150,"G4500850"
2018-07-03 11:00:00,32.4,56.78,4.1,30,822,776,155.5,"G4500850"
2018-07-03 12:00:00,33.9,53.71,4.6,70,742.5,485,285,"G4500850"
2018-07-03 13:00:00,34.3,52.85,4.1,100,909,729.5,195,"G4500850"
2018-07-03 14:00:00,34.8,50.78,3.6,110,927,764.5,190.5,"G4500850"
2018-07-03 15:00:00,34.5,50.71,5.1,60,750.5,490,310.5,"G4500850"
2018-07-03 16:00:00,34.2,49.71,5.1,80,730,719.5,167.5,"G4500850"
2018-07-03 17:00:00,34.3,45.94,4.1,70,554,631.5,152.5,"G4500850"
2018-07-03 18:00:00,32.2,55.95,2.6,100,299.5,332,150,"G4500850"
2018-07-03 19:00:00,31.4,58.91,3.6,120,168,328.5,79.5,"G4500850"
2018-07-03 20:00:00,29.6,64.9,3.6,120,33.5,105,23.5,"G4500850"
2018-07-03 21:00:00,28.9,70.66,3.43,123.33,0,0,0,"G4500850"
2018-07-03 22:00:00,27.3,70.64,1.5,110,0,0,0,"G4500850"
2018-07-03 23:00:00,26.3,74.01,0,0,0,0,0,"G4500850"
2018-07-04,25,80.93,1.5,60,0,0,0,"G4500850"
2018-07-04 01:00:00,23.9,85.92,2.1,30,0,0,0,"G4500850"
2018-07-04 02:00:00,23.5,89.1,2.1,60,0,0,0,"G4500850"
2018-07-04 03:00:00,23.1,92.97,2.6,50,0,0,0,"G4500850"
2018-07-04 04:00:00,22.9,91.82,2.1,50,0,0,0,"G4500850"
2018-07-04 05:00:00,22.8,92.95,2.6,40,0,0,0,"G4500850"
2018-07-04 06:00:00,23.1,90.72,2.6,40,9,36,7.5,"G4500850"
2018-07-04 07:00:00,25.3,82.97,3.6,40,108,274.5,58.5,"G4500850"
2018-07-04 08:00:00,26.3,76.78,4.6,60,302,549.5,89.5,"G4500850"
2018-07-04 09:00:00,28.7,67.95,5.1,60,513,734,97,"G4500850"
2018-07-04 10:00:00,29.1,65.99,5.7,50,663.5,723.5,137,"G4500850"
2018-07-04 11:00:00,29.63,61.76,3.77,70,761.5,679.5,183.5,"G4500850"
2018-07-04 12:00:00,30.7,58.74,6.2,20,772,534.5,265.5,"G4500850"
2018-07-04 13:00:00,31.9,54.87,2.1,80,972.5,866,125,"G4500850"
2018-07-04 14:00:00,30.3,59.13,5.47,136.67,775.5,439,352,"G4500850"
2018-07-04 15:00:00,24.76,88.85,3.47,121.43,438.5,111.5,337.5,"G4500850"
2018-07-04 16:00:00,25.7,85.76,0.38,42.5,574,355.5,301.5,"G4500850"
2018-07-04 17:00:00,30,67.8,3.1,130,543.5,604,163.5,"G4500850"
2018-07-04 18:00:00,28.4,73.92,1.5,90,339,442.5,137,"G4500850"
2018-07-04 19:00:00,28.2,76.61,1.5,80,165,318.5,81.5,"G4500850"
2018-07-04 20:00:00,26.8,83.65,1.5,80,32,101,22.5,"G4500850"
2018-07-04 21:00:00,26,84.58,1.5,80,0,0,0,"G4500850"
2018-07-04 22:00:00,25.9,84.57,0,0,0,0,0,"G4500850"
2018-07-04 23:00:00,25.1,89.76,1.5,100,0,0,0,"G4500850"
2018-07-05,24.6,87.57,0,0,0,0,0,"G4500850"
2018-07-05 01:00:00,23.9,93.57,2.1,40,0,0,0,"G4500850"
2018-07-05 02:00:00,23.6,94.7,2.1,50,0,0,0,"G4500850"
2018-07-05 03:00:00,23.6,93.56,2.1,50,0,0,0,"G4500850"
2018-07-05 04:00:00,23.1,95.84,2.1,40,0,0,0,"G4500850"
2018-07-05 05:00:00,23.1,95.84,2.6,50,0,0,0,"G4500850"
2018-07-05 06:00:00,23.4,94.69,2.6,40,9,33.5,8,"G4500850"
2018-07-05 07:00:00,25,89.76,2.1,50,120,345.5,54,"G4500850"
2018-07-05 08:00:00,25.85,85.58,2.55,40,308,591,83,"G4500850"
2018-07-05 09:00:00,28.3,74.8,3.1,60,467.5,586.5,135.5,"G4500850"
2018-07-05 10:00:00,28.98,69.78,3.2,72,655.5,713.5,137,"G4500850"
2018-07-05 11:00:00,29.5,65.67,2.1,60,693.5,526.5,243.5,"G4500850"
2018-07-05 12:00:00,30.6,62.79,2.1,50,628.5,238.5,402.5,"G4500850"
2018-07-05 13:00:00,31.3,55.73,2.6,120,679,228.5,455.5,"G4500850"
2018-07-05 14:00:00,31.55,57.77,3.1,65,723,291,443,"G4500850"
2018-07-05 15:00:00,28.13,76.73,3.78,108.33,582.5,234,371,"G4500850"
2018-07-05 16:00:00,27.4,77.24,1.55,60,262,97,189.5,"G4500850"
2018-07-05 17:00:00,31.3,59.97,1.5,110,546.5,643,142,"G4500850"
2018-07-05 18:00:00,30.7,59.83,3.1,90,219.5,206.5,118,"G4500850"
2018-07-05 19:00:00,29.8,63,2.6,140,99,32.5,90.5,"G4500850"
2018-07-05 20:00:00,27.9,71.62,0,0,20.5,5.5,20,"G4500850"
2018-07-05 21:00:00,26.8,77.8,1.5,140,0,0,0,"G4500850"
2018-07-05 22:00:00,26.1,81.57,0,0,0,0,0,"G4500850"
2018-07-05 23:00:00,25.3,86.58,0,0,0,0,0,"G4500850"
2018-07-06,24.9,90.84,0,0,0,0,0,"G4500850"
2018-07-06 01:00:00,24.5,90.81,0,0,0,0,0,"G4500850"
2018-07-06 02:00:00,24.2,91.9,0,0,0,0,0,"G4500850"
2018-07-06 03:00:00,23.9,94.71,0,0,0,0,0,"G4500850"
2018-07-06 04:00:00,24.1,93.58,0,0,0,0,0,"G4500850"
2018-07-06 05:00:00,24.1,89.69,0,0,0,0,0,"G4500850"
2018-07-06 06:00:00,24.2,89.7,0,0,8.5,33.5,7.5,"G4500850"
2018-07-06 07:00:00,25.7,85.58,1.5,260,118,345.5,52.5,"G4500850"
2018-07-06 08:00:00,27.4,76.95,1.5,270,306,591,82.5,"G4500850"
2018-07-06 09:00:00,28.2,70.81,2.6,300,504.5,718.5,99,"G4500850"
2018-07-06 10:00:00,29.6,62.95,2.1,290,685.5,790,110.5,"G4500850"
2018-07-06 11:00:00,30.7,59.83,0,0,830.5,829.5,120.5,"G4500850"
2018-07-06 12:00:00,31.6,54.79,1.5,290,871.5,720,194,"G4500850"
2018-07-06 13:00:00,32.4,52.69,0,0,961.5,840.5,140,"G4500850"
2018-07-06 14:00:00,32.5,52.71,2.6,130,940,821,150,"G4500850"
2018-07-06 15:00:00,33,50.94,3.1,180,808.5,645,227.5,"G4500850"
2018-07-06 16:00:00,33.3,53.89,4.6,210,718,713,161.5,"G4500850"
2018-07-06 17:00:00,31.9,55.88,5.1,200,567.5,702,123,"G4500850"
2018-07-06 18:00:00,30,61.9,1.5,160,335,420,143.5,"G4500850"
2018-07-06 19:00:00,27.2,68.91,4.6,360,123,117,89.5,"G4500850"
2018-07-06 20:00:00,25.4,76.45,2.85,155,20.5,10.5,19.5,"G4500850"
2018-07-06 21:00:00,23.7,85.9,1.5,70,0,0,0,"G4500850"
2018-07-06 22:00:00,23.3,85.86,2.1,40,0,0,0,"G4500850"
2018-07-06 23:00:00,23.4,85.87,1.5,30,0,0,0,"G4500850"
2018-07-07,23.1,87.98,2.1,40,0,0,0,"G4500850"
2018-07-07 01:00:00,23.35,86.68,1.5,195,0,0,0,"G4500850"
2018-07-07 02:00:00,23,88.78,3.1,340,0,0,0,"G4500850"
2018-07-07 03:00:00,22.7,89.58,2.1,310,0,0,0,"G4500850"
2018-07-07 04:00:00,22.4,90.67,0,0,0,0,0,"G4500850"
2018-07-07 05:00:00,22.2,91.78,0,0,0,0,0,"G4500850"
2018-07-07 06:00:00,22.05,94.21,3.1,342.5,8,37.5,7,"G4500850"
2018-07-07 07:00:00,23,89.61,3.85,25,104,315.5,47.5,"G4500850"
2018-07-07 08:00:00,23.2,91.6,4.85,25,91,28,82,"G4500850"
2018-07-07 09:00:00,24.25,86.25,4.35,45,155,2,153.5,"G4500850"
2018-07-07 10:00:00,25.1,82.29,4.97,36.67,189.5,6.5,185,"G4500850"
2018-07-07 11:00:00,27.15,73.48,4.85,50,334.5,70,273,"G4500850"
2018-07-07 12:00:00,28.12,71.04,3.6,37.5,369.5,61,312,"G4500850"
2018-07-07 13:00:00,28.3,69.55,5.97,40,480.5,208,277.5,"G4500850"
2018-07-07 14:00:00,28.38,70.25,5.8,40,658.5,272,397,"G4500850"
2018-07-07 15:00:00,28.8,65.93,4.6,50,440,77.5,370.5,"G4500850"
2018-07-07 16:00:00,29.15,65.07,7.45,35,446,119.5,351.5,"G4500850"
2018-07-07 17:00:00,26.82,71.75,8.42,40,272.5,49,240,"G4500850"
2018-07-07 18:00:00,24,78.59,6.7,40,64,0,64,"G4500850"
2018-07-07 19:00:00,23.95,78.09,6.45,35,29.5,0,29.5,"G4500850"
2018-07-07 20:00:00,23.85,78.08,5.1,45,9.5,0.5,9.5,"G4500850"
2018-07-07 21:00:00,23.8,75.92,4.6,50,0,0,0,"G4500850"
2018-07-07 22:00:00,23.8,74.75,4.35,45,0,0,0,"G4500850"
2018-07-07 23:00:00,23.5,73.99,4.1,50,0,0,0,"G4500850"
2018-07-08,23.1,74.86,4.6,40,0,0,0,"G4500850"
2018-07-08 01:00:00,22.3,74.73,3.6,40,0,0,0,"G4500850"
2018-07-08 02:00:00,20.9,80.9,2.6,30,0,0,0,"G4500850"
2018-07-08 03:00:00,21.4,77.96,4.1,10,0,0,0,"G4500850"
2018-07-08 04:00:00,20.8,77.87,4.6,30,0,0,0,"G4500850"
2018-07-08 05:00:00,20.2,77.78,4.1,20,0,0,0,"G4500850"
2018-07-08 06:00:00,19.9,77.73,4.6,30,7.5,33,6.5,"G4500850"
2018-07-08 07:00:00,21,73.09,6.7,30,117.5,359,51,"G4500850"
2018-07-08 08:00:00,21.83,68.26,5.67,23.33,307.5,603.5,80.5,"G4500850"
2018-07-08 09:00:00,23.9,54.93,5.1,20,509.5,735.5,96,"G4500850"
2018-07-08 10:00:00,25.85,54.02,4.6,355,694.5,813,104.5,"G4500850"
2018-07-08 11:00:00,26.3,53.45,5.4,175,844.5,860.5,109,"G4500850"
2018-07-08 12:00:00,27.1,55.29,3.43,16.67,945.5,887,111,"G4500850"
2018-07-08 13:00:00,28.4,53.99,5.1,10,989.5,897.5,112.5,"G4500850"
2018-07-08 14:00:00,29.5,52.93,4.6,50,971.5,893.5,112.5,"G4500850"
2018-07-08 15:00:00,29.9,51.72,4.1,50,886,854.5,121,"G4500850"
2018-07-08 16:00:00,29.8,53,2.6,30,750.5,807,119.5,"G4500850"
2018-07-08 17:00:00,28.7,53.72,3.6,60,405,287,215,"G4500850"
2018-07-08 18:00:00,28.4,56.76,2.1,60,106.5,0.5,106.5,"G4500850"
2018-07-08 19:00:00,27.9,59.91,1.5,100,32,0,32,"G4500850"
2018-07-08 20:00:00,27.3,64.81,0,0,6,0,6,"G4500850"
2018-07-08 21:00:00,25.8,76.7,2.1,40,0,0,0,"G4500850"
2018-07-08 22:00:00,26.6,60.74,4.1,30,0,0,0,"G4500850"
2018-07-08 23:00:00,24,65.74,3.6,30,0,0,0,"G4500850"
2018-07-09,22.2,72.84,3.1,40,0,0,0,"G4500850"
2018-07-09 01:00:00,21.7,73.68,2.1,40,0,0,0,"G4500850"
2018-07-09 02:00:00,21.3,71.76,3.1,30,0,0,0,"G4500850"
2018-07-09 03:00:00,20.3,74.86,3.1,30,0,0,0,"G4500850"
2018-07-09 04:00:00,20.7,70.73,3.1,20,0,0,0,"G4500850"
2018-07-09 05:00:00,19.2,78.12,2.6,40,0,0,0,"G4500850"
2018-07-09 06:00:00,19.5,76.68,2.1,20,8,45,6.5,"G4500850"
2018-07-09 07:00:00,21.6,66.07,4.1,40,119,400.5,45.5,"G4500850"
2018-07-09 08:00:00,23.2,59.94,5.1,30,318,655.5,73,"G4500850"
2018-07-09 09:00:00,24.7,56.93,3.6,40,523.5,776.5,88,"G4500850"
2018-07-09 10:00:00,26.3,51.77,4.1,350,711.5,846.5,98,"G4500850"
2018-07-09 11:00:00,27.9,43.9,4.1,310,865,887,107,"G4500850"
2018-07-09 12:00:00,29.1,42.02,5.1,320,970.5,915,110.5,"G4500850"
2018-07-09 13:00:00,30,36.91,3.1,340,1018.5,930,110,"G4500850"
2018-07-09 14:00:00,30.9,33.93,2.1,30,1004,931.5,109,"G4500850"
2018-07-09 15:00:00,31.8,26.98,3.6,30,927.5,920.5,103.5,"G4500850"
2018-07-09 16:00:00,32,25.97,3.1,60,794.5,891.5,97,"G4500850"
2018-07-09 17:00:00,32.4,26.96,2.6,330,618,835.5,90.5,"G4500850"
2018-07-09 18:00:00,31.7,22.92,3.1,360,414,745,77.5,"G4500850"
2018-07-09 19:00:00,30,32.8,2.1,100,206,576,57,"G4500850"
2018-07-09 20:00:00,25.4,53.91,0,0,39,199,21,"G4500850"
2018-07-09 21:00:00,22,81.32,0,0,0,0,0,"G4500850"
2018-07-09 22:00:00,21.9,90.17,0,0,0,0,0,"G4500850"
2018-07-09 23:00:00,20.4,93.91,0,0,0,0,0,"G4500850"
2018-07-10,19.7,93.89,0,0,0,0,0,"G4500850"
2018-07-10 01:00:00,20.9,93.87,0,0,0,0,0,"G4500850"
2018-07-10 02:00:00,19.6,85.45,0,0,0,0,0,"G4500850"
2018-07-10 03:00:00,18.6,77.03,0,0,0,0,0,"G4500850"
2018-07-10 04:00:00,19,75.13,0,0,0,0,0,"G4500850"
2018-07-10 05:00:00,19.2,74.68,0,0,0,0,0,"G4500850"
2018-07-10 06:00:00,20.3,69.75,0,0,7.5,43.5,6.5,"G4500850"
2018-07-10 07:00:00,22,70.08,0,0,100.5,267.5,55,"G4500850"
2018-07-10 08:00:00,26,55.81,1.5,40,258,379,119.5,"G4500850"
2018-07-10 09:00:00,27.4,52.72,2.6,10,471,571.5,148.5,"G4500850"
2018-07-10 10:00:00,28.4,55.01,2.1,300,700,805.5,118,"G4500850"
2018-07-10 11:00:00,28.9,51.79,0,0,737,497,313.5,"G4500850"
2018-07-10 12:00:00,30.6,46.96,1,310,760.5,369,414,"G4500850"
2018-07-10 13:00:00,32.5,34.83,3.1,350,886.5,553.5,346,"G4500850"
2018-07-10 14:00:00,33,32.79,2.1,10,971.5,854,151.5,"G4500850"
2018-07-10 15:00:00,33.8,28.81,2.6,340,902.5,872,122.5,"G4500850"
2018-07-10 16:00:00,34.3,29.9,3.1,310,770.5,836.5,116.5,"G4500850"
2018-07-10 17:00:00,34.3,28.95,2.6,280,587,743,117,"G4500850"
2018-07-10 18:00:00,33,36.8,3.6,250,363,535.5,120,"G4500850"
2018-07-10 19:00:00,31.2,44.81,2.1,260,183.5,442,70.5,"G4500850"
2018-07-10 20:00:00,28.9,53.78,2.1,270,35.5,144.5,22.5,"G4500850"
2018-07-10 21:00:00,27.4,60.93,1.5,270,0,0,0,"G4500850"
2018-07-10 22:00:00,26,62.93,0,0,0,0,0,"G4500850"
2018-07-10 23:00:00,26.1,62.95,0,0,0,0,0,"G4500850"
2018-07-11,23.3,81.72,0,0,0,0,0,"G4500850"
2018-07-11 01:00:00,22.8,82.68,0,0,0,0,0,"G4500850"
2018-07-11 02:00:00,22.2,84.69,0,0,0,0,0,"G4500850"
2018-07-11 03:00:00,22.1,86.81,0,0,0,0,0,"G4500850"
2018-07-11 04:00:00,22,83.1,0,0,0,0,0,"G4500850"
2018-07-11 05:00:00,21.8,88.96,0,0,0,0,0,"G4500850"
2018-07-11 06:00:00,22,86.8,0,0,7,37,6,"G4500850"
2018-07-11 07:00:00,25.9,67.81,1.5,290,115,355.5,50,"G4500850"
2018-07-11 08:00:00,28.3,58.9,3.6,280,307.5,609.5,81,"G4500850"
2018-07-11 09:00:00,29.5,58.82,4.1,270,508.5,730.5,101,"G4500850"
2018-07-11 10:00:00,31.4,53.74,1.5,260,690,790.5,119,"G4500850"
2018-07-11 11:00:00,33,46.73,0,0,830,801.5,147,"G4500850"
2018-07-11 12:00:00,34.4,40.86,2.6,250,929.5,827.5,152.5,"G4500850"
2018-07-11 13:00:00,35,37.83,1.5,210,959,804.5,174.5,"G4500850"
2018-07-11 14:00:00,35.7,35.95,3.1,220,909,720,218,"G4500850"
2018-07-11 15:00:00,36.4,31.87,2.6,340,868,779.5,170.5,"G4500850"
2018-07-11 16:00:00,36,31.96,1.5,90,737.5,737.5,161,"G4500850"
2018-07-11 17:00:00,35.9,32.24,1.55,100,566,664.5,147,"G4500850"
2018-07-11 18:00:00,34.7,37.75,4.6,210,371,548,123.5,"G4500850"
2018-07-11 19:00:00,32.8,45.81,3.6,210,175,344,85,"G4500850"
2018-07-11 20:00:00,30.4,55.85,1.5,200,28,64,22,"G4500850"
2018-07-11 21:00:00,28.1,65.78,0,0,0,0,0,"G4500850"
2018-07-11 22:00:00,27,69.73,2.1,200,0,0,0,"G4500850"
2018-07-11 23:00:00,26.9,68.01,1.5,190,0,0,0,"G4500850"
2018-07-12,26.9,65.94,3.6,200,0,0,0,"G4500850"
2018-07-12 01:00:00,26.9,61.96,3.1,200,0,0,0,"G4500850"
2018-07-12 02:00:00,26.4,63.02,3.1,210,0,0,0,"G4500850"
2018-07-12 03:00:00,26.1,63.75,3.1,210,0,0,0,"G4500850"
